congress,chamber,bioguide,last_name,state,district,party,votes,agree_pct,predicted_agree,net_trump_vote
0,house,N000127,Nolan,MN,8,Democrat,90,0.2777777777777778,0.90370778,15.6
115,house,N000127,Nolan,MN,8,D,90,0.2777777777777778,0.90370778,15.6
0,house,N000179,Napolitano,CA,32,Democrat,96,0.13541666666666666,0.19406188,-38.9
115,house,N000179,Napolitano,CA,32,D,81,0.16049382716049382,0.22997677,-38.9
116,house,N000179,Napolitano,CA,32,D,15,0,1.2145e-4,-38.9
0,house,N000181,Nunes,CA,22,Republican,107,0.9813084112149533,0.80591536,9.5
115,house,N000181,Nunes,CA,22,R,92,0.9891304347826086,0.84638891,9.5
116,house,N000181,Nunes,CA,22,R,15,0.9333333333333333,0.55767758,9.5
0,house,N000184,Noem,SD,0,Republican,90,0.9222222222222223,0.94601119,29.79332222
115,house,N000184,Noem,SD,0,R,90,0.9222222222222223,0.94601119,29.79332222
0,house,N000188,Norcross,NJ,1,Democrat,107,0.17757009345794392,0.24207551,-24.5
115,house,N000188,Norcross,NJ,1,D,92,0.20652173913043478,0.28119553,-24.5
116,house,N000188,Norcross,NJ,1,D,15,0,0.00213937,-24.5
0,house,N000189,Newhouse,WA,4,Republican,105,0.9619047619047619,0.93168566,22.8
115,house,N000189,Newhouse,WA,4,R,90,0.9666666666666667,0.93586015,22.8
116,house,N000189,Newhouse,WA,4,R,15,0.9333333333333333,0.90663874,22.8
0,house,N000190,Norman,SC,5,Republican,77,0.8701298701298701,0.88839346,18.5
115,house,N000190,Norman,SC,5,R,62,0.8387096774193549,0.89640151,18.5
116,house,N000190,Norman,SC,5,R,15,1,0.85529352,18.5
0,house,N000191,Neguse,CO,2,Democrat,15,0,0.00394877,-21.3
116,house,N000191,Neguse,CO,2,D,15,0,0.00394877,-21.3
0,house,O000168,Olson,TX,22,Republican,109,0.963302752293578,0.77974735,7.9
115,house,O000168,Olson,TX,22,R,94,0.9680851063829787,0.82769772,7.9
116,house,O000168,Olson,TX,22,R,15,0.9333333333333333,0.4792584,7.9
0,house,O000170,O’Rourke,TX,16,Democrat,93,0.3010752688172043,0.18773679,-40.7
115,house,O000170,O’Rourke,TX,16,D,93,0.3010752688172043,0.18773679,-40.7
0,house,O000171,O’Halleran,AZ,1,Democrat,111,0.46846846846846846,0.64486246,1.1
115,house,O000171,O’Halleran,AZ,1,D,96,0.5416666666666666,0.71590437,1.1
116,house,O000171,O’Halleran,AZ,1,D,15,0,0.19019418,1.1
0,house,O000172,Ocasio-Cortez,NY,14,Democrat,15,0.2,3.44e-6,-57.9
116,house,O000172,Ocasio-Cortez,NY,14,D,15,0.2,3.44e-6,-57.9
0,house,O000173,Omar,MN,5,Democrat,15,0,5.58e-6,-55.2
116,house,O000173,Omar,MN,5,D,15,0,5.58e-6,-55.2
0,house,P000034,Pallone,NJ,6,Democrat,110,0.1,0.33083257,-15.6
115,house,P000034,Pallone,NJ,6,D,95,0.11578947368421053,0.38131897,-15.6
116,house,P000034,Pallone,NJ,6,D,15,0,0.01108536,-15.6
0,house,P000096,Pascrell,NJ,9,Democrat,108,0.18518518518518517,0.20360793,-31.2
115,house,P000096,Pascrell,NJ,9,D,93,0.21505376344086022,0.2363567,-31.2
116,house,P000096,Pascrell,NJ,9,D,15,0,5.6562e-4,-31.2
0,house,P000197,Pelosi,CA,12,Democrat,94,0.20212765957446807,0.14416444,-77.5
115,house,P000197,Pelosi,CA,12,D,91,0.2087912087912088,0.14891712,-77.5
116,house,P000197,Pelosi,CA,12,D,3,0,0,-77.5
0,house,P000258,Peterson,MN,7,Democrat,106,0.5849056603773585,0.94589444,30.8
115,house,P000258,Peterson,MN,7,D,91,0.6703296703296703,0.94640676,30.8
116,house,P000258,Peterson,MN,7,D,15,0.06666666666666667,0.94278633,30.8
0,house,P000523,Price,NC,4,Democrat,110,0.16363636363636364,0.17605971,-40
115,house,P000523,Price,NC,4,D,95,0.18947368421052632,0.20384318,-40
116,house,P000523,Price,NC,4,D,15,0,9.778e-5,-40
0,house,P000588,Pearce,NM,2,Republican,93,0.8924731182795699,0.85549881,10.2
115,house,P000588,Pearce,NM,2,R,93,0.8924731182795699,0.85549881,10.2
0,house,P000592,Poe,TX,2,Republican,91,0.9230769230769231,0.84409092,9.3
115,house,P000592,Poe,TX,2,R,91,0.9230769230769231,0.84409092,9.3
0,house,P000593,Perlmutter,CO,7,Democrat,110,0.24545454545454545,0.38431039,-12
115,house,P000593,Perlmutter,CO,7,D,95,0.28421052631578947,0.44175252,-12
116,house,P000593,Perlmutter,CO,7,D,15,0,0.02051022,-12
0,house,P000594,Paulsen,MN,3,Republican,96,0.96875,0.49584968,-9.4
115,house,P000594,Paulsen,MN,3,R,96,0.96875,0.49584968,-9.4
0,house,P000597,Pingree,ME,1,Democrat,108,0.1574074074074074,0.34107788,-14.8
115,house,P000597,Pingree,ME,1,D,93,0.1827956989247312,0.39403659,-14.8
116,house,P000597,Pingree,ME,1,D,15,0,0.01273394,-14.8
0,house,P000598,Polis,CO,2,Democrat,88,0.17045454545454544,0.29543414,-21.3
115,house,P000598,Polis,CO,2,D,88,0.17045454545454544,0.29543414,-21.3
0,house,P000599,Posey,FL,8,Republican,108,0.8981481481481481,0.92412229,20.7
115,house,P000599,Posey,FL,8,R,93,0.8924731182795699,0.93021236,20.7
116,house,P000599,Posey,FL,8,R,15,0.9333333333333333,0.88636388,20.7
0,house,P000601,Palazzo,MS,4,Republican,107,0.9532710280373832,0.95450836,41.2
115,house,P000601,Palazzo,MS,4,R,92,0.9565217391304348,0.95348818,41.2
116,house,P000601,Palazzo,MS,4,R,15,0.9333333333333333,0.96076552,41.2
0,house,P000604,Payne,NJ,10,Democrat,95,0.10526315789473684,0.11441219,-72.4
115,house,P000604,Payne,NJ,10,D,87,0.11494252873563218,0.12493285,-72.4
116,house,P000604,Payne,NJ,10,D,8,0,1e-8,-72.4
0,house,P000605,Perry,PA,10,Republican,109,0.8623853211009175,0.87827184,8.9
115,house,P000605,Perry,PA,4,R,95,0.8526315789473684,0.93069518,21.5
116,house,P000605,Perry,PA,10,R,14,0.9285714285714286,0.52254202,8.9
0,house,P000606,Pittenger,NC,9,Republican,91,0.978021978021978,0.87321864,11.6
115,house,P000606,Pittenger,NC,9,R,91,0.978021978021978,0.87321864,11.6
0,house,P000607,Pocan,WI,2,Democrat,101,0.10891089108910891,0.18770188,-36.8
115,house,P000607,Pocan,WI,2,D,86,0.12790697674418605,0.22040846,-36.8
116,house,P000607,Pocan,WI,2,D,15,0,1.842e-4,-36.8
0,house,P000608,Peters,CA,52,Democrat,109,0.30275229357798167,0.2537893,-22.5
115,house,P000608,Peters,CA,52,D,94,0.35106382978723405,0.29378561,-22.5
116,house,P000608,Peters,CA,52,D,15,0,0.00314573,-22.5
0,house,P000609,Palmer,AL,6,Republican,109,0.926605504587156,0.96070981,44.7
115,house,P000609,Palmer,AL,6,R,94,0.925531914893617,0.96001532999999994,44.7
116,house,P000609,Palmer,AL,6,R,15,0.9333333333333333,0.96506186,44.7
0,house,P000611,Poliquin,ME,2,Republican,95,0.968421052631579,0.85950077,10.3
115,house,P000611,Poliquin,ME,2,R,95,0.968421052631579,0.85950077,10.3
0,house,P000613,Panetta,CA,20,Democrat,111,0.24324324324324326,0.1593551,-47.2
115,house,P000613,Panetta,CA,20,D,96,0.28125,0.18425052,-47.2
116,house,P000613,Panetta,CA,20,D,15,0,2.439e-5,-47.2
0,house,P000614,Pappas,NH,1,Democrat,15,0,0.20608615,1.6
116,house,P000614,Pappas,NH,1,D,15,0,0.20608615,1.6
0,house,P000615,Pence,IN,6,Republican,15,1,0.95958453,40.3
116,house,P000615,Pence,IN,6,R,15,1,0.95958453,40.3
0,house,P000616,Phillips,MN,3,Democrat,15,0,0.0317598,-9.4
116,house,P000616,Phillips,MN,3,D,15,0,0.0317598,-9.4
0,house,P000617,Pressley,MA,7,Democrat,15,0,2.7e-7,-72.2
116,house,P000617,Pressley,MA,7,D,15,0,2.7e-7,-72.2
0,house,P000618,Porter,CA,45,Democrat,15,0,0.06277216,-5.4
116,house,P000618,Porter,CA,45,D,15,0,0.06277216,-5.4
0,house,Q000023,Quigley,IL,5,Democrat,107,0.205607476635514,0.15913184,-46.6
115,house,Q000023,Quigley,IL,5,D,93,0.23655913978494625,0.18308451,-46.6
116,house,Q000023,Quigley,IL,5,D,14,0,1.771e-5,-46.6
0,house,R000395,Rogers,KY,5,Republican,104,0.9807692307692307,0.9488282,62.1
115,house,R000395,Rogers,KY,5,R,89,0.9887640449438202,0.94316321,62.1
116,house,R000395,Rogers,KY,5,R,15,0.9333333333333333,0.98244046,62.1
0,house,R000409,Rohrabacher,CA,48,Republican,95,0.8421052631578947,0.65805207,-1.7
115,house,R000409,Rohrabacher,CA,48,R,95,0.8421052631578947,0.65805207,-1.7
0,house,R000435,Ros-Lehtinen,FL,27,Republican,89,0.7078651685393258,0.32192644,-19.6
115,house,R000435,Ros-Lehtinen,FL,27,R,89,0.7078651685393258,0.32192644,-19.6
0,house,R000486,Roybal-Allard,CA,40,Democrat,109,0.13761467889908258,0.13169604,-69.4
115,house,R000486,Roybal-Allard,CA,40,D,94,0.1595744680851064,0.15271129,-69.4
116,house,R000486,Roybal-Allard,CA,40,D,15,0,4.5e-7,-69.4
0,house,R000487,Royce,CA,39,Republican,95,0.9789473684210527,0.5139066,-8.6
115,house,R000487,Royce,CA,39,R,95,0.9789473684210527,0.5139066,-8.6
0,house,R000515,Rush,IL,1,Democrat,85,0.12941176470588237,0.16710048,-54
115,house,R000515,Rush,IL,1,D,71,0.15492957746478872,0.20004953,-54
116,house,R000515,Rush,IL,1,D,14,0,1.71e-6,-54
0,house,R000570,Ryan,WI,1,Republican,22,0.9545454545454546,0.73244553,10.3
115,house,R000570,Ryan,WI,1,R,22,0.9545454545454546,0.73244553,10.3
0,house,R000575,Rogers,AL,3,Republican,110,0.9636363636363636,0.94816603,33
115,house,R000575,Rogers,AL,3,R,96,0.9583333333333334,0.94868333,33
116,house,R000575,Rogers,AL,3,R,14,1,0.94461887,33
0,house,R000576,Ruppersberger,MD,2,Democrat,110,0.2636363636363636,0.24270488,-24.4
115,house,R000576,Ruppersberger,MD,2,D,95,0.30526315789473685,0.28068227,-24.4
116,house,R000576,Ruppersberger,MD,2,D,15,0,0.00218139,-24.4
0,house,R000577,Ryan,OH,13,Democrat,109,0.2018348623853211,0.48719412,-6.5
115,house,R000577,Ryan,OH,13,D,95,0.23157894736842105,0.5523968,-6.5
116,house,R000577,Ryan,OH,13,D,14,0,0.04474733,-6.5
0,house,R000578,Reichert,WA,8,Republican,93,0.9247311827956989,0.62860571,-3
115,house,R000578,Reichert,WA,8,R,93,0.9247311827956989,0.62860571,-3
0,house,R000580,Roskam,IL,6,Republican,94,0.9468085106382979,0.54990447,-7
115,house,R000580,Roskam,IL,6,R,94,0.9468085106382979,0.54990447,-7
0,house,R000582,Roe,TN,1,Republican,111,0.963963963963964,0.95242631,57
115,house,R000582,Roe,TN,1,R,96,0.9583333333333334,0.94844087,57
116,house,R000582,Roe,TN,1,R,15,1,0.97793306,57
0,house,R000583,Rooney,FL,17,Republican,88,0.9772727272727273,0.93988745,27.2
115,house,R000583,Rooney,FL,17,R,88,0.9772727272727273,0.93988745,27.2
0,house,R000585,Reed,NY,23,Republican,106,0.9622641509433962,0.87715797,14.8
115,house,R000585,Reed,NY,23,R,91,0.967032967032967,0.89487071,14.8
116,house,R000585,Reed,NY,23,R,15,0.9333333333333333,0.76970066,14.8
0,house,R000586,Renacci,OH,16,Republican,89,0.9438202247191011,0.92095859,16.6
115,house,R000586,Renacci,OH,16,R,89,0.9438202247191011,0.92095859,16.6
0,house,R000588,Richmond,LA,2,Democrat,102,0.12745098039215685,0.1349309,-52.4
115,house,R000588,Richmond,LA,2,D,87,0.14942528735632185,0.15819325,-52.4
116,house,R000588,Richmond,LA,2,D,15,0,9.28e-6,-52.4
0,house,R000591,Roby,AL,2,Republican,110,0.9545454545454546,0.94716489,31.9
115,house,R000591,Roby,AL,2,R,95,0.9578947368421052,0.94744166,31.9
116,house,R000591,Roby,AL,2,R,15,0.9333333333333333,0.94541198,31.9
0,house,R000592,Rokita,IN,4,Republican,93,0.9032258064516129,0.94844154,34.1
115,house,R000592,Rokita,IN,4,R,93,0.9032258064516129,0.94844154,34.1
0,house,R000593,Ross,FL,15,Republican,92,0.9782608695652174,0.85471593,10
115,house,R000593,Ross,FL,15,R,92,0.9782608695652174,0.85471593,10
0,house,R000597,Rice,SC,7,Republican,109,0.944954128440367,0.91310678,18.9
115,house,R000597,Rice,SC,7,R,95,0.9473684210526315,0.92048862,18.9
116,house,R000597,Rice,SC,7,R,14,0.9285714285714286,0.86301571,18.9
0,house,R000598,Rothfus,PA,12,Republican,96,0.8854166666666666,0.92815327,20.8
115,house,R000598,Rothfus,PA,12,R,96,0.8854166666666666,0.92815327,20.8
0,house,R000599,Ruiz,CA,36,Democrat,110,0.3181818181818182,0.44012769,-8.8
115,house,R000599,Ruiz,CA,36,D,95,0.3684210526315789,0.50407301,-8.8
116,house,R000599,Ruiz,CA,36,D,15,0,0.03514071,-8.8
0,house,R000601,Ratcliffe,TX,4,Republican,110,0.9090909090909091,0.95593947,53.6
115,house,R000601,Ratcliffe,TX,4,R,95,0.9052631578947369,0.9529847,53.6
116,house,R000601,Ratcliffe,TX,4,R,15,0.9333333333333333,0.974653,53.6
0,house,R000602,Rice,NY,4,Democrat,108,0.25925925925925924,0.41860768,-9.6
115,house,R000602,Rice,NY,4,D,93,0.3010752688172043,0.48117209,-9.6
116,house,R000602,Rice,NY,4,D,15,0,0.0307083,-9.6
0,house,R000603,Rouzer,NC,7,Republican,109,0.9174311926605505,0.90400128,17.7
115,house,R000603,Rouzer,NC,7,R,94,0.9148936170212766,0.91409397,17.7
116,house,R000603,Rouzer,NC,7,R,15,0.9333333333333333,0.84075374,17.7
0,house,R000604,Russell,OK,5,Republican,95,0.9368421052631579,0.88664489,13.4
115,house,R000604,Russell,OK,5,R,95,0.9368421052631579,0.88664489,13.4
0,house,R000606,Raskin,MD,8,Democrat,110,0.11818181818181818,0.19272787,-34.4
115,house,R000606,Raskin,MD,8,D,95,0.1368421052631579,0.2231116,-34.4
116,house,R000606,Raskin,MD,8,D,15,0,2.9755e-4,-34.4
0,house,R000607,Rooney,FL,19,Republican,103,0.9514563106796117,0.93407214,22.1
115,house,R000607,Rooney,FL,19,R,93,0.956989247311828,0.93148539,22.1
116,house,R000607,Rooney,FL,19,R,10,0.9,0.95812898,22.1
115,house,R000608,Rosen,NV,3,D,93,0.43010752688172044,0.71305746,1
0,house,R000609,Rutherford,FL,4,Republican,105,0.9904761904761905,0.94433192,28
115,house,R000609,Rutherford,FL,4,R,90,0.9888888888888889,0.94597762,28
116,house,R000609,Rutherford,FL,4,R,15,1,0.9344577,28
0,house,R000610,Reschenthaler,PA,14,Republican,15,0.9333333333333333,0.93775952,29
116,house,R000610,Reschenthaler,PA,14,R,15,0.9333333333333333,0.93775952,29
0,house,R000611,Riggleman,VA,5,Republican,15,0.9333333333333333,0.63166562,11.1
116,house,R000611,Riggleman,VA,5,R,15,0.9333333333333333,0.63166562,11.1
0,house,R000612,Rose,TN,6,Republican,15,1,0.96977995,48.9
116,house,R000612,Rose,TN,6,R,15,1,0.96977995,48.9
0,house,R000613,Rose,NY,11,Democrat,15,0,0.57200747,9.8
116,house,R000613,Rose,NY,11,D,15,0,0.57200747,9.8
0,house,R000614,Roy,TX,21,Republican,14,0.8571428571428571,0.5823381,10
116,house,R000614,Roy,TX,21,R,14,0.8571428571428571,0.5823381,10
0,house,R000616,Rouda,CA,48,Democrat,15,0,0.11900876,-1.7
116,house,R000616,Rouda,CA,48,D,15,0,0.11900876,-1.7
0,house,S000051,Sanford,SC,1,Republican,96,0.7083333333333334,0.88456487,13.1
115,house,S000051,Sanford,SC,1,R,96,0.7083333333333334,0.88456487,13.1
0,house,S000185,Scott,VA,3,Democrat,110,0.17272727272727273,0.20297223,-31.7
115,house,S000185,Scott,VA,3,D,95,0.2,0.2349397,-31.7
116,house,S000185,Scott,VA,3,D,15,0,5.1159e-4,-31.7
0,house,S000244,Sensenbrenner,WI,5,Republican,102,0.8725490196078431,0.92552111,20.1
115,house,S000244,Sensenbrenner,WI,5,R,96,0.875,0.925617,20.1
116,house,S000244,Sensenbrenner,WI,5,R,6,0.8333333333333334,0.92398696,20.1
0,house,S000248,Serrano,NY,15,Democrat,111,0.11711711711711711,0.11397667,-88.9
115,house,S000248,Serrano,NY,15,D,96,0.13541666666666666,0.13178553,-88.9
116,house,S000248,Serrano,NY,15,D,15,0,1e-8,-88.9
0,house,S000250,Sessions,TX,32,Republican,94,0.9787234042553191,0.65303497,-1.9
115,house,S000250,Sessions,TX,32,R,94,0.9787234042553191,0.65303497,-1.9
0,house,S000344,Sherman,CA,30,Democrat,109,0.1743119266055046,0.16958031,-43.4
115,house,S000344,Sherman,CA,30,D,94,0.20212765957446807,0.19663296,-43.4
116,house,S000344,Sherman,CA,30,D,15,0,5.041e-5,-43.4
0,house,S000364,Shimkus,IL,15,Republican,109,0.981651376146789,0.95189769,46.2
115,house,S000364,Shimkus,IL,15,R,94,0.9893617021276596,0.94952091,46.2
116,house,S000364,Shimkus,IL,15,R,15,0.9333333333333333,0.96679223,46.2
0,house,S000480,Slaughter,NY,25,Democrat,60,0.16666666666666666,0.31549983,-16.4
115,house,S000480,Slaughter,NY,25,D,60,0.16666666666666666,0.31549983,-16.4
0,house,S000510,Smith,WA,9,Democrat,105,0.12380952380952381,0.16106083,-47.2
115,house,S000510,Smith,WA,9,D,90,0.14444444444444443,0.18790024,-47.2
116,house,S000510,Smith,WA,9,D,15,0,2.439e-5,-47.2
0,house,S000522,Smith,NJ,4,Republican,110,0.7272727272727273,0.87956813,14.8
115,house,S000522,Smith,NJ,4,R,95,0.8,0.89691562,14.8
116,house,S000522,Smith,NJ,4,R,15,0.26666666666666666,0.76970066,14.8
0,house,S000583,Smith,TX,21,Republican,94,0.9680851063829787,0.85564771,10
115,house,S000583,Smith,TX,21,R,94,0.9680851063829787,0.85564771,10
0,house,S001145,Schakowsky,IL,9,Democrat,111,0.0990990990990991,0.16335351,-45.2
115,house,S001145,Schakowsky,IL,9,D,96,0.11458333333333333,0.18887192,-45.2
116,house,S001145,Schakowsky,IL,9,D,15,0,3.567e-5,-45.2
0,house,S001148,Simpson,ID,2,Republican,106,0.9716981132075472,0.93447019,24.7
115,house,S001148,Simpson,ID,2,R,91,0.989010989010989,0.93692801,24.7
116,house,S001148,Simpson,ID,2,R,15,0.8666666666666667,0.91955941,24.7
0,house,S001150,Schiff,CA,28,Democrat,111,0.1981981981981982,0.15462251,-49.8
115,house,S001150,Schiff,CA,28,D,96,0.22916666666666666,0.17877994,-49.8
116,house,S001150,Schiff,CA,28,D,15,0,1.499e-5,-49.8
0,house,S001154,Shuster,PA,9,Republican,94,0.9893617021276596,0.94975351,42.5
115,house,S001154,Shuster,PA,9,R,94,0.9893617021276596,0.94975351,42.5
0,house,S001156,Sánchez,CA,38,Democrat,106,0.14150943396226415,0.17394266,-39.6
115,house,S001156,Sánchez,CA,38,D,93,0.16129032258064516,0.19824125,-39.6
116,house,S001156,Sánchez,CA,38,D,13,0,1.1433e-4,-39.6
0,house,S001157,Scott,GA,13,Democrat,103,0.24271844660194175,0.16364656,-44.4
115,house,S001157,Scott,GA,13,D,89,0.2808988764044944,0.18938171,-44.4
116,house,S001157,Scott,GA,13,D,14,0,4.455e-5,-44.4
0,house,S001165,Sires,NJ,8,Democrat,107,0.205607476635514,0.15297026,-54.2
115,house,S001165,Sires,NJ,8,D,92,0.2391304347826087,0.17790997,-54.2
116,house,S001165,Sires,NJ,8,D,15,0,6.69e-6,-54.2
0,house,S001168,Sarbanes,MD,3,Democrat,110,0.16363636363636364,0.20814687,-30.5
115,house,S001168,Sarbanes,MD,3,D,95,0.18947368421052632,0.24090939,-30.5
116,house,S001168,Sarbanes,MD,3,D,15,0,6.5093e-4,-30.5
0,house,S001170,Shea-Porter,NH,1,Democrat,90,0.23333333333333334,0.71711245,1.6
115,house,S001170,Shea-Porter,NH,1,D,90,0.23333333333333334,0.71711245,1.6
0,house,S001172,Smith,NE,3,Republican,110,0.9454545454545454,0.9521583,54.9
115,house,S001172,Smith,NE,3,R,95,0.9473684210526315,0.94840459,54.9
116,house,S001172,Smith,NE,3,R,15,0.9333333333333333,0.97593178,54.9
0,house,S001175,Speier,CA,14,Democrat,101,0.1782178217821782,0.15216997,-58.7
115,house,S001175,Speier,CA,14,D,86,0.20930232558139536,0.17871072,-58.7
116,house,S001175,Speier,CA,14,D,15,0,2.98e-6,-58.7
0,house,S001176,Scalise,LA,1,Republican,90,0.9888888888888889,0.96210055,42
115,house,S001176,Scalise,LA,1,R,75,1,0.96216352,42
116,house,S001176,Scalise,LA,1,R,15,0.9333333333333333,0.96178569,42
0,house,S001180,Schrader,OR,5,Democrat,110,0.2818181818181818,0.53445011,-4.2
115,house,S001180,Schrader,OR,5,D,95,0.3263157894736842,0.60663956,-4.2
116,house,S001180,Schrader,OR,5,D,15,0,0.07725021,-4.2
0,house,S001183,Schweikert,AZ,6,Republican,111,0.8918918918918919,0.81742032,10
115,house,S001183,Schweikert,AZ,6,R,96,0.8958333333333334,0.85428917,10
116,house,S001183,Schweikert,AZ,6,R,15,0.8666666666666667,0.58145972,10
0,house,S001185,Sewell,AL,7,Democrat,108,0.25,0.17011595,-41.2
115,house,S001185,Sewell,AL,7,D,93,0.2903225806451613,0.19754154,-41.2
116,house,S001185,Sewell,AL,7,D,15,0,7.729e-5,-41.2
0,house,S001187,Stivers,OH,15,Republican,106,0.9716981132075472,0.88435013,15.4
115,house,S001187,Stivers,OH,15,R,91,0.989010989010989,0.9003995,15.4
116,house,S001187,Stivers,OH,15,R,15,0.8666666666666667,0.78698397,15.4
0,house,S001189,Scott,GA,8,Republican,111,0.9819819819819819,0.94423641,28.9
115,house,S001189,Scott,GA,8,R,96,0.9895833333333334,0.94529712,28.9
116,house,S001189,Scott,GA,8,R,15,0.9333333333333333,0.93744787,28.9
0,house,S001190,Schneider,IL,10,Democrat,109,0.3394495412844037,0.21496135,-29.4
115,house,S001190,Schneider,IL,10,D,94,0.39361702127659576,0.24913421,-29.4
116,house,S001190,Schneider,IL,10,D,15,0,8.1146e-4,-29.4
115,house,S001191,Sinema,AZ,9,D,91,0.6263736263736264,0.36384563,-16.3
0,house,S001192,Stewart,UT,2,Republican,107,0.9439252336448598,0.8695832,14
115,house,S001192,Stewart,UT,2,R,92,0.9456521739130435,0.88999112,14
116,house,S001192,Stewart,UT,2,R,15,0.9333333333333333,0.74441462,14
0,house,S001193,Swalwell,CA,15,Democrat,108,0.2037037037037037,0.15663788,-45.7
115,house,S001193,Swalwell,CA,15,D,93,0.23655913978494625,0.18189683,-45.7
116,house,S001193,Swalwell,CA,15,D,15,0,3.242e-5,-45.7
0,house,S001195,Smith,MO,8,Republican,108,0.9259259259259259,0.95146363,54.4
115,house,S001195,Smith,MO,8,R,93,0.9139784946236559,0.94759591,54.4
116,house,S001195,Smith,MO,8,R,15,1,0.9754435,54.4
0,house,S001196,Stefanik,NY,21,Republican,111,0.7927927927927928,0.87074519,13.9
115,house,S001196,Stefanik,NY,21,R,96,0.8958333333333334,0.89100666,13.9
116,house,S001196,Stefanik,NY,21,R,15,0.13333333333333333,0.74107184,13.9
0,house,S001199,Smucker,PA,11,Republican,109,0.9541284403669725,0.82537156,25.8
115,house,S001199,Smucker,PA,16,R,96,0.9583333333333334,0.81333017,6.8
116,house,S001199,Smucker,PA,11,R,13,0.9230769230769231,0.91429256,25.8
0,house,S001200,Soto,FL,9,Democrat,111,0.1981981981981982,0.37393327,-12.9
115,house,S001200,Soto,FL,9,D,96,0.22916666666666666,0.4296077,-12.9
116,house,S001200,Soto,FL,9,D,15,0,0.01761693,-12.9
0,house,S001201,Suozzi,NY,3,Democrat,108,0.2962962962962963,0.48954876,-6.1
115,house,S001201,Suozzi,NY,3,D,93,0.34408602150537637,0.55953314,-6.1
116,house,S001201,Suozzi,NY,3,D,15,0,0.05564557,-6.1
0,house,S001205,Scanlon,PA,5,Democrat,18,0.1111111111111111,0.12919192,-28.2
115,house,S001205,Scanlon,PA,7,D,3,0.6666666666666666,0.76999532,-2.3
116,house,S001205,Scanlon,PA,5,D,15,0,0.00103125,-28.2
0,house,S001206,Shalala,FL,27,Democrat,15,0,0.00541804,-19.6
116,house,S001206,Shalala,FL,27,D,15,0,0.00541804,-19.6
0,house,S001207,Sherrill,NJ,11,Democrat,15,0,0.18411828,0.9
116,house,S001207,Sherrill,NJ,11,D,15,0,0.18411828,0.9
0,house,S001208,Slotkin,MI,8,Democrat,15,0,0.42012389,6.7
116,house,S001208,Slotkin,MI,8,D,15,0,0.42012389,6.7
0,house,S001209,Spanberger,VA,7,Democrat,15,0,0.41039565,6.5
116,house,S001209,Spanberger,VA,7,D,15,0,0.41039565,6.5
0,house,S001210,Spano,FL,15,Republican,15,0.9333333333333333,0.58145972,10
116,house,S001210,Spano,FL,15,R,15,0.9333333333333333,0.58145972,10
0,house,S001211,Stanton,AZ,9,Democrat,15,0,0.00980765,-16.3
116,house,S001211,Stanton,AZ,9,D,15,0,0.00980765,-16.3
0,house,S001212,Stauber,MN,8,Republican,15,0.9333333333333333,0.79243122,15.6
116,house,S001212,Stauber,MN,8,R,15,0.9333333333333333,0.79243122,15.6
0,house,S001213,Steil,WI,1,Republican,15,0.9333333333333333,0.59546814,10.3
116,house,S001213,Steil,WI,1,R,15,0.9333333333333333,0.59546814,10.3
0,house,S001214,Steube,FL,17,Republican,15,1,0.93148161,27.2
116,house,S001214,Steube,FL,17,R,15,1,0.93148161,27.2
0,house,S001215,Stevens,MI,11,Democrat,15,0,0.31325748,4.4
116,house,S001215,Stevens,MI,11,D,15,0,0.31325748,4.4
0,house,S001216,Schrier,WA,8,Democrat,15,0,0.09510623,-3
116,house,S001216,Schrier,WA,8,D,15,0,0.09510623,-3
0,house,T000193,Thompson,MS,2,Democrat,105,0.1523809523809524,0.22109945,-28.5
115,house,T000193,Thompson,MS,2,D,91,0.17582417582417584,0.25495464,-28.5
116,house,T000193,Thompson,MS,2,D,14,0,0.00104074,-28.5
0,house,T000238,Thornberry,TX,13,Republican,111,0.972972972972973,0.95180948,63
115,house,T000238,Thornberry,TX,13,R,96,0.9791666666666666,0.94690775,63
116,house,T000238,Thornberry,TX,13,R,15,0.9333333333333333,0.98318055,63
0,house,T000460,Thompson,CA,5,Democrat,108,0.19444444444444445,0.15871356,-44.9
115,house,T000460,Thompson,CA,5,D,93,0.22580645161290322,0.18430643,-44.9
116,house,T000460,Thompson,CA,5,D,15,0,3.777e-5,-44.9
0,house,T000462,Tiberi,OH,12,Republican,58,0.9827586206896551,0.86721055,11.3
115,house,T000462,Tiberi,OH,12,R,58,0.9827586206896551,0.86721055,11.3
0,house,T000463,Turner,OH,10,Republican,111,0.954954954954955,0.77029488,7.3
115,house,T000463,Turner,OH,10,R,96,0.9583333333333334,0.82040669,7.3
116,house,T000463,Turner,OH,10,R,15,0.9333333333333333,0.44957931,7.3
0,house,T000465,Tsongas,MA,3,Democrat,88,0.19318181818181818,0.27662097,-22.8
115,house,T000465,Tsongas,MA,3,D,88,0.19318181818181818,0.27662097,-22.8
0,house,T000467,Thompson,PA,15,Republican,111,0.990990990990991,0.94764418,43.3
115,house,T000467,Thompson,PA,5,R,96,0.9895833333333334,0.94518355,28.8
116,house,T000467,Thompson,PA,15,R,15,1,0.96339222,43.3
0,house,T000468,Titus,NV,1,Democrat,107,0.1308411214953271,0.20421358,-29
115,house,T000468,Titus,NV,1,D,92,0.15217391304347827,0.23736595,-29
